candidate_id,sample_source,semantic_bucket,exp_bucket,role_family,labeling_set,labeling_batch,label_status,llm_provider,industry,current_role
CAND_0022558,suspicious,,,Search_IR,set_1,batch_3,unlabeled,,Conglomerate,Mechanical Engineer
CAND_0022871,stratified,Bottom 25%,3-5 years,NLP_LLM,set_1,batch_3,unlabeled,,Software,Content Writer
CAND_0032932,stratified,Bottom 25%,0-3 years,Platform_MLOps,set_1,batch_3,unlabeled,,IT Services,.NET Developer
CAND_0086567,stratified,Middle 50%,8+ years,Analytics,set_1,batch_3,unlabeled,,Software,Civil Engineer
CAND_0031971,stratified,Bottom 25%,0-3 years,Platform_MLOps,set_1,batch_3,unlabeled,,IT Services,.NET Developer
CAND_0015822,stratified,Top 25%,8+ years,Analytics,set_1,batch_3,unlabeled,,Software,Operations Manager
CAND_0085682,stratified,Middle 50%,3-5 years,Platform_MLOps,set_1,batch_3,unlabeled,,IT Services,.NET Developer
CAND_0056814,stratified,Middle 50%,8+ years,Search_IR,set_1,batch_3,unlabeled,,Paper Products,Project Manager
CAND_0029662,elite,,,Analytics,set_1,batch_3,unlabeled,,IT Services,Business Analyst
CAND_0077776,elite,,,Search_IR,set_1,batch_3,unlabeled,,IT Services,Civil Engineer
CAND_0088220,stratified,Middle 50%,8+ years,Analytics,set_1,batch_3,unlabeled,,Manufacturing,Mechanical Engineer
CAND_0091771,stratified,Top 25%,3-5 years,Data_Science,set_1,batch_3,unlabeled,,Conglomerate,Marketing Manager
CAND_0017234,stratified,Middle 50%,5-8 years,Platform_MLOps,set_1,batch_3,unlabeled,,IT Services,Senior Data Engineer
CAND_0075747,suspicious,,,Search_IR,set_1,batch_3,unlabeled,,Software,Customer Support
CAND_0020974,elite,,,Search_IR,set_1,batch_3,unlabeled,,Software,Civil Engineer
CAND_0082384,stratified,Top 25%,5-8 years,Non_Technical,set_1,batch_3,unlabeled,,IT Services,Operations Manager
CAND_0098813,suspicious,,,Search_IR,set_1,batch_3,unlabeled,,Manufacturing,Business Analyst
CAND_0079606,stratified,Middle 50%,3-5 years,Platform_MLOps,set_1,batch_3,unlabeled,,IT Services,Full Stack Developer
CAND_0061829,stratified,Middle 50%,8+ years,Search_IR,set_1,batch_3,unlabeled,,Manufacturing,Business Analyst
CAND_0008112,stratified,Middle 50%,5-8 years,Search_IR,set_1,batch_3,unlabeled,,Consulting,DevOps Engineer
CAND_0074834,suspicious,,,Search_IR,set_1,batch_3,unlabeled,,Software,Content Writer
CAND_0067483,stratified,Bottom 25%,3-5 years,NLP_LLM,set_1,batch_3,unlabeled,,Manufacturing,DevOps Engineer
CAND_0022826,suspicious,,,Search_IR,set_1,batch_3,unlabeled,,Paper Products,Customer Support
CAND_0098824,stratified,Top 25%,0-3 years,Backend,set_1,batch_3,unlabeled,,Fintech,Software Engineer
CAND_0081806,stratified,Bottom 25%,8+ years,Search_IR,set_1,batch_3,unlabeled,,Software,Project Manager
CAND_0038421,stratified,Middle 50%,5-8 years,Platform_MLOps,set_1,batch_3,unlabeled,,Transportation,Backend Engineer
CAND_0049400,stratified,Middle 50%,8+ years,Search_IR,set_1,batch_3,unlabeled,,Software,Civil Engineer
CAND_0081865,stratified,Bottom 25%,5-8 years,Search_IR,set_1,batch_3,unlabeled,,IT Services,Content Writer
CAND_0021747,suspicious,,,Search_IR,set_1,batch_3,unlabeled,,Manufacturing,Graphic Designer
CAND_0000362,stratified,Top 25%,5-8 years,Non_Technical,set_1,batch_3,unlabeled,,IT Services,Project Manager
CAND_0007647,suspicious,,,NLP_LLM,set_1,batch_3,unlabeled,,Fintech,Software Engineer
CAND_0014710,elite,,,Backend,set_1,batch_3,unlabeled,,IT Services,Software Engineer
CAND_0001521,stratified,Middle 50%,8+ years,Search_IR,set_1,batch_3,unlabeled,,IT Services,HR Manager
CAND_0058742,stratified,Middle 50%,8+ years,Platform_MLOps,set_1,batch_3,unlabeled,,IT Services,DevOps Engineer
CAND_0004896,stratified,Middle 50%,3-5 years,NLP_LLM,set_1,batch_3,unlabeled,,Software,Content Writer
CAND_0000372,stratified,Top 25%,0-3 years,Other,set_1,batch_3,unlabeled,,Software,Frontend Engineer
CAND_0025826,stratified,Middle 50%,0-3 years,Backend,set_1,batch_3,unlabeled,,IT Services,Cloud Engineer
CAND_0052803,stratified,Middle 50%,5-8 years,Search_IR,set_1,batch_3,unlabeled,,IT Services,Full Stack Developer
CAND_0059431,stratified,Middle 50%,3-5 years,Search_IR,set_1,batch_3,unlabeled,,IT Services,Content Writer
CAND_0004421,stratified,Bottom 25%,8+ years,NLP_LLM,set_1,batch_3,unlabeled,,Software,Customer Support
CAND_0028719,stratified,Middle 50%,8+ years,NLP_LLM,set_1,batch_3,unlabeled,,Paper Products,Marketing Manager
CAND_0082770,stratified,Middle 50%,5-8 years,Analytics,set_1,batch_3,unlabeled,,Paper Products,Civil Engineer
CAND_0077446,suspicious,,,NLP_LLM,set_1,batch_3,unlabeled,,IT Services,DevOps Engineer
CAND_0062971,elite,,,Search_IR,set_1,batch_3,unlabeled,,IT Services,Operations Manager
CAND_0015112,stratified,Bottom 25%,5-8 years,Platform_MLOps,set_1,batch_3,unlabeled,,Software,Full Stack Developer
CAND_0051954,stratified,Middle 50%,8+ years,Non_Technical,set_1,batch_3,unlabeled,,Manufacturing,Content Writer
CAND_0072288,stratified,Middle 50%,8+ years,NLP_LLM,set_1,batch_3,unlabeled,,IT Services,Graphic Designer
CAND_0073896,stratified,Middle 50%,5-8 years,Non_Technical,set_1,batch_3,unlabeled,,Software,Graphic Designer
CAND_0021885,elite,,,Search_IR,set_1,batch_3,unlabeled,,IT Services,Operations Manager
CAND_0037803,stratified,Top 25%,0-3 years,Other,set_1,batch_3,unlabeled,,Manufacturing,Mechanical Engineer
CAND_0099680,stratified,Bottom 25%,0-3 years,Backend,set_1,batch_3,unlabeled,,IT Services,Java Developer
CAND_0028610,stratified,Top 25%,5-8 years,Recommendation,set_1,batch_3,unlabeled,,Manufacturing,QA Engineer
CAND_0010855,stratified,Middle 50%,8+ years,Search_IR,set_1,batch_3,unlabeled,,Software,Business Analyst
CAND_0074108,stratified,Top 25%,0-3 years,Other,set_1,batch_3,unlabeled,,Conglomerate,Accountant
CAND_0079958,suspicious,,,Search_IR,set_1,batch_3,unlabeled,,Software,Sales Executive
CAND_0058521,elite,,,Search_IR,set_1,batch_3,unlabeled,,IT Services,Civil Engineer
CAND_0031818,suspicious,,,Platform_MLOps,set_1,batch_3,unlabeled,,IT Services,Full Stack Developer
CAND_0082458,stratified,Middle 50%,5-8 years,Backend,set_1,batch_3,unlabeled,,Conglomerate,Full Stack Developer
CAND_0068937,suspicious,,,Search_IR,set_1,batch_3,unlabeled,,Manufacturing,Business Analyst
CAND_0096674,stratified,Top 25%,0-3 years,Analytics,set_1,batch_3,unlabeled,,Manufacturing,Civil Engineer
CAND_0054141,elite,,,Search_IR,set_1,batch_3,unlabeled,,Software,HR Manager
CAND_0082724,stratified,Middle 50%,8+ years,Platform_MLOps,set_1,batch_3,unlabeled,,IT Services,Frontend Engineer
CAND_0037613,elite,,,Search_IR,set_1,batch_3,unlabeled,,Software,Project Manager
CAND_0016140,stratified,Top 25%,8+ years,Non_Technical,set_1,batch_3,unlabeled,,IT Services,Mechanical Engineer
CAND_0036964,stratified,Top 25%,0-3 years,Analytics,set_1,batch_3,unlabeled,,Manufacturing,Business Analyst
CAND_0049229,stratified,Middle 50%,5-8 years,Platform_MLOps,set_1,batch_3,unlabeled,,Manufacturing,Frontend Engineer
CAND_0062511,stratified,Middle 50%,5-8 years,Non_Technical,set_1,batch_3,unlabeled,,Software,Content Writer
CAND_0037510,stratified,Bottom 25%,5-8 years,Search_IR,set_1,batch_3,unlabeled,,IT Services,Customer Support
CAND_0048235,stratified,Bottom 25%,5-8 years,Search_IR,set_1,batch_3,unlabeled,,Manufacturing,Content Writer
CAND_0050879,stratified,Bottom 25%,3-5 years,Search_IR,set_1,batch_3,unlabeled,,Food Delivery,Cloud Engineer
CAND_0010609,stratified,Bottom 25%,0-3 years,Platform_MLOps,set_1,batch_3,unlabeled,,IT Services,Frontend Engineer
CAND_0050679,elite,,,Search_IR,set_1,batch_3,unlabeled,,Software,Civil Engineer
CAND_0090624,stratified,Bottom 25%,8+ years,Search_IR,set_1,batch_3,unlabeled,,Manufacturing,Business Analyst
CAND_0051420,stratified,Middle 50%,3-5 years,Search_IR,set_1,batch_3,unlabeled,,AdTech,Data Engineer
CAND_0089105,stratified,Bottom 25%,5-8 years,Non_Technical,set_1,batch_3,unlabeled,,Software,Accountant
CAND_0037532,stratified,Bottom 25%,5-8 years,Search_IR,set_1,batch_3,unlabeled,,Conglomerate,Full Stack Developer
CAND_0080343,stratified,Top 25%,0-3 years,Non_Technical,set_1,batch_3,unlabeled,,IT Services,Operations Manager
CAND_0039594,stratified,Top 25%,3-5 years,Non_Technical,set_1,batch_3,unlabeled,,IT Services,Customer Support
CAND_0056407,stratified,Top 25%,8+ years,Non_Technical,set_1,batch_3,unlabeled,,IT Services,HR Manager
CAND_0053385,suspicious,,,Search_IR,set_1,batch_3,unlabeled,,Manufacturing,Business Analyst
CAND_0075252,elite,,,Search_IR,set_1,batch_3,unlabeled,,Software,Mechanical Engineer
CAND_0061249,stratified,Bottom 25%,5-8 years,Search_IR,set_1,batch_3,unlabeled,,IT Services,Accountant
CAND_0068947,stratified,Middle 50%,5-8 years,Non_Technical,set_1,batch_3,unlabeled,,Conglomerate,Sales Executive
CAND_0006806,stratified,Top 25%,8+ years,Search_IR,set_1,batch_3,unlabeled,,Manufacturing,Accountant
CAND_0026599,suspicious,,,Search_IR,set_1,batch_3,unlabeled,,Conglomerate,Accountant
CAND_0090630,stratified,Middle 50%,8+ years,Platform_MLOps,set_1,batch_3,unlabeled,,Software,.NET Developer
CAND_0087537,stratified,Bottom 25%,5-8 years,Search_IR,set_1,batch_3,unlabeled,,Manufacturing,Mechanical Engineer
CAND_0085159,suspicious,,,Search_IR,set_1,batch_3,unlabeled,,Software,Customer Support
CAND_0016526,stratified,Bottom 25%,8+ years,NLP_LLM,set_1,batch_3,unlabeled,,Software,Sales Executive
CAND_0062749,stratified,Middle 50%,5-8 years,Backend,set_1,batch_3,unlabeled,,Manufacturing,Cloud Engineer
CAND_0030799,suspicious,,,ML_Engineer,set_1,batch_3,unlabeled,,E-commerce,Java Developer
CAND_0004188,stratified,Middle 50%,0-3 years,Non_Technical,set_1,batch_3,unlabeled,,Paper Products,Accountant
CAND_0086064,stratified,Bottom 25%,8+ years,Platform_MLOps,set_1,batch_3,unlabeled,,Software,.NET Developer
CAND_0016289,elite,,,Search_IR,set_1,batch_3,unlabeled,,Software,Project Manager
CAND_0070758,stratified,Bottom 25%,5-8 years,Data_Science,set_1,batch_3,unlabeled,,E-commerce,Data Analyst
CAND_0055137,stratified,Top 25%,8+ years,Search_IR,set_1,batch_3,unlabeled,,IT Services,Marketing Manager
CAND_0080692,stratified,Top 25%,8+ years,Analytics,set_1,batch_3,unlabeled,,Paper Products,Business Analyst
CAND_0003773,elite,,,Search_IR,set_1,batch_3,unlabeled,,IT Services,Project Manager
CAND_0057524,stratified,Bottom 25%,0-3 years,Search_IR,set_1,batch_3,unlabeled,,Manufacturing,Business Analyst
CAND_0011652,suspicious,,,Search_IR,set_1,batch_3,unlabeled,,IT Services,Project Manager
CAND_0052250,stratified,Middle 50%,8+ years,NLP_LLM,set_1,batch_3,unlabeled,,Manufacturing,HR Manager
CAND_0040123,stratified,Bottom 25%,8+ years,Search_IR,set_1,batch_3,unlabeled,,Conglomerate,Content Writer
CAND_0046300,elite,,,Search_IR,set_1,batch_3,unlabeled,,Manufacturing,Project Manager
CAND_0073774,stratified,Top 25%,8+ years,Search_IR,set_1,batch_3,unlabeled,,Manufacturing,Operations Manager
CAND_0063704,stratified,Top 25%,0-3 years,Non_Technical,set_1,batch_3,unlabeled,,Manufacturing,Mechanical Engineer
CAND_0071669,stratified,Bottom 25%,0-3 years,Platform_MLOps,set_1,batch_3,unlabeled,,IT Services,Mobile Developer
CAND_0025292,stratified,Top 25%,8+ years,Search_IR,set_1,batch_3,unlabeled,,IT Services,Business Analyst
CAND_0051822,stratified,Bottom 25%,5-8 years,Platform_MLOps,set_1,batch_3,unlabeled,,IT Services,.NET Developer
CAND_0011856,stratified,Top 25%,8+ years,Search_IR,set_1,batch_3,unlabeled,,Conglomerate,Business Analyst
CAND_0039647,stratified,Middle 50%,0-3 years,NLP_LLM,set_1,batch_3,unlabeled,,Manufacturing,HR Manager
CAND_0049752,stratified,Top 25%,3-5 years,Search_IR,set_2,reserve,unlabeled,,Conglomerate,Operations Manager
CAND_0046990,stratified,Top 25%,5-8 years,Non_Technical,set_2,reserve,unlabeled,,Conglomerate,Graphic Designer
CAND_0040836,stratified,Top 25%,0-3 years,Search_IR,set_2,reserve,unlabeled,,Food Delivery,DevOps Engineer
CAND_0090015,stratified,Middle 50%,0-3 years,Non_Technical,set_2,reserve,unlabeled,,Manufacturing,Accountant
CAND_0079317,stratified,Bottom 25%,3-5 years,Platform_MLOps,set_2,reserve,unlabeled,,Food Delivery,DevOps Engineer
CAND_0063506,stratified,Middle 50%,5-8 years,Search_IR,set_2,reserve,unlabeled,,Manufacturing,Customer Support
CAND_0079578,stratified,Bottom 25%,3-5 years,Platform_MLOps,set_2,reserve,unlabeled,,IT Services,DevOps Engineer
CAND_0020079,stratified,Middle 50%,8+ years,Non_Technical,set_2,reserve,unlabeled,,Conglomerate,Mechanical Engineer
CAND_0059415,stratified,Middle 50%,3-5 years,Search_IR,set_2,reserve,unlabeled,,Software,QA Engineer
CAND_0094993,suspicious,,,Search_IR,set_2,reserve,unlabeled,,Manufacturing,Marketing Manager
CAND_0086243,stratified,Top 25%,3-5 years,Non_Technical,set_2,reserve,unlabeled,,IT Services,Marketing Manager
CAND_0041865,stratified,Bottom 25%,8+ years,Search_IR,set_2,reserve,unlabeled,,Software,Customer Support
CAND_0049023,stratified,Bottom 25%,0-3 years,Search_IR,set_2,reserve,unlabeled,,IT Services,Sales Executive
CAND_0039955,stratified,Middle 50%,5-8 years,Non_Technical,set_2,reserve,unlabeled,,Software,Content Writer
CAND_0098356,elite,,,Search_IR,set_2,reserve,unlabeled,,Manufacturing,Civil Engineer
CAND_0090353,stratified,Top 25%,3-5 years,Non_Technical,set_2,reserve,unlabeled,,Conglomerate,Civil Engineer
CAND_0084945,stratified,Middle 50%,5-8 years,Platform_MLOps,set_2,reserve,unlabeled,,Software,Marketing Manager
CAND_0044342,stratified,Middle 50%,0-3 years,NLP_LLM,set_2,reserve,unlabeled,,Paper Products,Customer Support
CAND_0008284,stratified,Middle 50%,3-5 years,Platform_MLOps,set_2,reserve,unlabeled,,IT Services,Cloud Engineer
CAND_0084718,elite,,,Search_IR,set_2,reserve,unlabeled,,Paper Products,HR Manager
CAND_0052779,stratified,Middle 50%,8+ years,Non_Technical,set_2,reserve,unlabeled,,Software,Marketing Manager
CAND_0089087,stratified,Middle 50%,8+ years,Search_IR,set_2,reserve,unlabeled,,Software,Java Developer
CAND_0036263,stratified,Bottom 25%,0-3 years,Platform_MLOps,set_2,reserve,unlabeled,,Fintech,.NET Developer
CAND_0066562,stratified,Middle 50%,8+ years,Search_IR,set_2,reserve,unlabeled,,IT Services,HR Manager
CAND_0045267,stratified,Middle 50%,5-8 years,NLP_LLM,set_2,reserve,unlabeled,,IT Services,Cloud Engineer
CAND_0050847,stratified,Middle 50%,0-3 years,Platform_MLOps,set_2,reserve,unlabeled,,Consulting,Frontend Engineer
CAND_0047260,stratified,Bottom 25%,5-8 years,Search_IR,set_2,reserve,unlabeled,,IT Services,Backend Engineer
CAND_0006403,stratified,Middle 50%,8+ years,Search_IR,set_2,reserve,unlabeled,,Software,Graphic Designer
CAND_0090785,stratified,Bottom 25%,5-8 years,Search_IR,set_2,reserve,unlabeled,,IT Services,Business Analyst
CAND_0003441,stratified,Middle 50%,3-5 years,Non_Technical,set_2,reserve,unlabeled,,Software,Sales Executive
CAND_0093985,stratified,Top 25%,0-3 years,Data_Science,set_2,reserve,unlabeled,,Software,Accountant
CAND_0006149,stratified,Middle 50%,3-5 years,Backend,set_2,reserve,unlabeled,,Manufacturing,Frontend Engineer
CAND_0046218,stratified,Middle 50%,5-8 years,Platform_MLOps,set_2,reserve,unlabeled,,HealthTech,Data Engineer
CAND_0047188,stratified,Middle 50%,8+ years,Search_IR,set_2,reserve,unlabeled,,Software,Civil Engineer
CAND_0004946,suspicious,,,Search_IR,set_2,reserve,unlabeled,,Software,Customer Support
CAND_0096505,suspicious,,,Search_IR,set_2,reserve,unlabeled,,Manufacturing,Civil Engineer
CAND_0000139,stratified,Top 25%,5-8 years,Analytics,set_2,reserve,unlabeled,,IT Services,Customer Support
CAND_0004816,stratified,Middle 50%,5-8 years,Platform_MLOps,set_2,reserve,unlabeled,,Software,DevOps Engineer
CAND_0098577,stratified,Bottom 25%,8+ years,Search_IR,set_2,reserve,unlabeled,,IT Services,DevOps Engineer
CAND_0098080,elite,,,Non_Technical,set_2,reserve,unlabeled,,Software,Mechanical Engineer
CAND_0030150,stratified,Middle 50%,5-8 years,Non_Technical,set_2,reserve,unlabeled,,IT Services,Content Writer
CAND_0057748,stratified,Middle 50%,3-5 years,Backend,set_2,reserve,unlabeled,,IT Services,Software Engineer
CAND_0033476,stratified,Middle 50%,3-5 years,Search_IR,set_2,reserve,unlabeled,,IT Services,Content Writer
CAND_0034939,stratified,Middle 50%,8+ years,NLP_LLM,set_2,reserve,unlabeled,,Manufacturing,Accountant
CAND_0066860,stratified,Middle 50%,3-5 years,Other,set_2,reserve,unlabeled,,Manufacturing,Content Writer
CAND_0039521,suspicious,,,Search_IR,set_2,reserve,unlabeled,,Software,Search Engineer
CAND_0080134,suspicious,,,Search_IR,set_2,reserve,unlabeled,,Manufacturing,Business Analyst
CAND_0083439,suspicious,,,Search_IR,set_2,reserve,unlabeled,,IT Services,Sales Executive
CAND_0012828,stratified,Middle 50%,0-3 years,Search_IR,set_2,reserve,unlabeled,,Conglomerate,Business Analyst
CAND_0038588,stratified,Bottom 25%,5-8 years,Platform_MLOps,set_2,reserve,unlabeled,,EdTech,Analytics Engineer
CAND_0081531,stratified,Middle 50%,5-8 years,Recommendation,set_2,reserve,unlabeled,,Fintech,Backend Engineer
CAND_0056304,stratified,Top 25%,8+ years,NLP_LLM,set_2,reserve,unlabeled,,Paper Products,Marketing Manager
CAND_0055979,stratified,Bottom 25%,8+ years,NLP_LLM,set_2,reserve,unlabeled,,Paper Products,Content Writer
CAND_0048547,stratified,Top 25%,8+ years,NLP_LLM,set_2,reserve,unlabeled,,Paper Products,Civil Engineer
CAND_0011807,stratified,Bottom 25%,5-8 years,Search_IR,set_2,reserve,unlabeled,,Software,Graphic Designer
CAND_0000444,stratified,Bottom 25%,8+ years,Search_IR,set_2,reserve,unlabeled,,Software,Content Writer
CAND_0003625,elite,,,Search_IR,set_2,reserve,unlabeled,,Software,Civil Engineer
CAND_0070204,stratified,Bottom 25%,8+ years,NLP_LLM,set_2,reserve,unlabeled,,Fintech,.NET Developer
CAND_0084889,suspicious,,,Platform_MLOps,set_2,reserve,unlabeled,,IT Services,Mobile Developer
CAND_0076496,stratified,Bottom 25%,8+ years,Platform_MLOps,set_2,reserve,unlabeled,,Consulting,DevOps Engineer
CAND_0035703,stratified,Bottom 25%,8+ years,Analytics,set_2,reserve,unlabeled,,Manufacturing,Accountant
CAND_0034735,stratified,Top 25%,8+ years,Search_IR,set_2,reserve,unlabeled,,IT Services,Operations Manager
CAND_0081604,stratified,Bottom 25%,5-8 years,Data_Science,set_2,reserve,unlabeled,,Software,Content Writer
CAND_0011513,elite,,,Non_Technical,set_2,reserve,unlabeled,,IT Services,HR Manager
CAND_0092850,stratified,Bottom 25%,5-8 years,Search_IR,set_2,reserve,unlabeled,,IT Services,Content Writer
CAND_0077257,stratified,Top 25%,8+ years,Non_Technical,set_2,reserve,unlabeled,,Manufacturing,Mechanical Engineer
CAND_0047215,suspicious,,,Search_IR,set_2,reserve,unlabeled,,IT Services,Operations Manager
CAND_0006835,stratified,Middle 50%,3-5 years,NLP_LLM,set_2,reserve,unlabeled,,IT Services,.NET Developer
CAND_0012427,stratified,Bottom 25%,3-5 years,Platform_MLOps,set_2,reserve,unlabeled,,Conglomerate,Mobile Developer
CAND_0068057,elite,,,Search_IR,set_2,reserve,unlabeled,,Paper Products,Project Manager
CAND_0060072,suspicious,,,Recommendation,set_2,reserve,unlabeled,,Internet,Staff Machine Learning Engineer
CAND_0021809,stratified,Top 25%,0-3 years,Non_Technical,set_2,reserve,unlabeled,,IT Services,Graphic Designer
CAND_0052429,stratified,Top 25%,0-3 years,Non_Technical,set_2,reserve,unlabeled,,Manufacturing,Mechanical Engineer
CAND_0067040,suspicious,,,Search_IR,set_2,reserve,unlabeled,,Software,Accountant
CAND_0001350,stratified,Bottom 25%,3-5 years,Platform_MLOps,set_2,reserve,unlabeled,,IT Services,.NET Developer
CAND_0089223,stratified,Top 25%,8+ years,NLP_LLM,set_2,reserve,unlabeled,,Paper Products,Customer Support
CAND_0066178,stratified,Middle 50%,8+ years,NLP_LLM,set_2,reserve,unlabeled,,Software,Accountant
CAND_0039533,stratified,Bottom 25%,5-8 years,NLP_LLM,set_2,reserve,unlabeled,,Conglomerate,Civil Engineer
CAND_0015373,stratified,Bottom 25%,3-5 years,Search_IR,set_2,reserve,unlabeled,,Manufacturing,Marketing Manager
CAND_0067853,stratified,Middle 50%,5-8 years,NLP_LLM,set_2,reserve,unlabeled,,IT Services,Software Engineer
CAND_0027485,stratified,Bottom 25%,5-8 years,Search_IR,set_2,reserve,unlabeled,,Software,Accountant
CAND_0046266,elite,,,Search_IR,set_2,reserve,unlabeled,,IT Services,Project Manager
CAND_0022504,suspicious,,,ML_Engineer,set_2,reserve,unlabeled,,Software,Cloud Engineer
CAND_0031007,stratified,Middle 50%,3-5 years,Non_Technical,set_2,reserve,unlabeled,,Conglomerate,Sales Executive
CAND_0060000,stratified,Middle 50%,3-5 years,Backend,set_2,reserve,unlabeled,,IT Services,Java Developer
CAND_0094356,elite,,,NLP_LLM,set_2,reserve,unlabeled,,Manufacturing,Project Manager
CAND_0050312,stratified,Bottom 25%,0-3 years,Platform_MLOps,set_2,reserve,unlabeled,,Manufacturing,Content Writer
CAND_0094052,stratified,Middle 50%,3-5 years,Non_Technical,set_2,reserve,unlabeled,,Software,Sales Executive
CAND_0096541,stratified,Middle 50%,8+ years,NLP_LLM,set_2,reserve,unlabeled,,IT Services,Operations Manager
CAND_0011419,stratified,Middle 50%,5-8 years,Platform_MLOps,set_2,reserve,unlabeled,,Manufacturing,QA Engineer
CAND_0046273,stratified,Top 25%,8+ years,Analytics,set_2,reserve,unlabeled,,Software,Graphic Designer
CAND_0031005,suspicious,,,NLP_LLM,set_2,reserve,unlabeled,,Fintech,.NET Developer
CAND_0042129,suspicious,,,Recommendation,set_2,reserve,unlabeled,,IT Services,Operations Manager
CAND_0092447,stratified,Bottom 25%,3-5 years,Search_IR,set_2,reserve,unlabeled,,IT Services,Civil Engineer
CAND_0066032,stratified,Middle 50%,0-3 years,Non_Technical,set_2,reserve,unlabeled,,IT Services,Accountant
CAND_0074379,stratified,Middle 50%,0-3 years,Non_Technical,set_2,reserve,unlabeled,,Software,Accountant
CAND_0008289,stratified,Top 25%,3-5 years,Non_Technical,set_2,reserve,unlabeled,,IT Services,Sales Executive
CAND_0092753,elite,,,Search_IR,set_2,reserve,unlabeled,,Paper Products,Graphic Designer
CAND_0076717,stratified,Middle 50%,3-5 years,NLP_LLM,set_2,reserve,unlabeled,,Manufacturing,Project Manager
CAND_0025581,suspicious,,,Search_IR,set_2,reserve,unlabeled,,Conglomerate,DevOps Engineer
CAND_0002225,stratified,Bottom 25%,3-5 years,NLP_LLM,set_2,reserve,unlabeled,,EdTech,Data Analyst
CAND_0033679,stratified,Middle 50%,5-8 years,Platform_MLOps,set_2,reserve,unlabeled,,IT Services,Full Stack Developer
CAND_0043565,stratified,Middle 50%,3-5 years,Platform_MLOps,set_2,reserve,unlabeled,,E-commerce,Full Stack Developer
CAND_0036091,stratified,Top 25%,5-8 years,Non_Technical,set_2,reserve,unlabeled,,IT Services,Mechanical Engineer
CAND_0096824,stratified,Bottom 25%,5-8 years,ML_Engineer,set_2,reserve,unlabeled,,Software,QA Engineer
CAND_0021708,elite,,,Search_IR,set_2,reserve,unlabeled,,Manufacturing,HR Manager
CAND_0021768,elite,,,Search_IR,set_2,reserve,unlabeled,,Manufacturing,Project Manager
CAND_0068423,stratified,Top 25%,0-3 years,Non_Technical,set_2,reserve,unlabeled,,Software,Customer Support
CAND_0002953,elite,,,Search_IR,set_2,reserve,unlabeled,,Software,Business Analyst
CAND_0005963,stratified,Top 25%,0-3 years,Non_Technical,set_2,reserve,unlabeled,,Manufacturing,Operations Manager
CAND_0023272,stratified,Middle 50%,5-8 years,Search_IR,set_2,reserve,unlabeled,,Food Delivery,Full Stack Developer
CAND_0053762,stratified,Top 25%,8+ years,NLP_LLM,set_2,reserve,unlabeled,,IT Services,Mechanical Engineer
CAND_0083845,stratified,Middle 50%,3-5 years,Platform_MLOps,set_2,reserve,unlabeled,,Manufacturing,Java Developer
CAND_0080594,suspicious,,,Platform_MLOps,set_2,reserve,unlabeled,,Manufacturing,Backend Engineer
CAND_0071770,elite,,,Search_IR,set_2,reserve,unlabeled,,Software,HR Manager
CAND_0063404,stratified,Middle 50%,8+ years,Platform_MLOps,set_2,reserve,unlabeled,,IT Services,Accountant
CAND_0029320,stratified,Bottom 25%,5-8 years,Platform_MLOps,set_2,reserve,unlabeled,,IT Services,.NET Developer
CAND_0060252,elite,,,Search_IR,set_2,reserve,unlabeled,,IT Services,Civil Engineer
CAND_0077440,elite,,,NLP_LLM,set_2,reserve,unlabeled,,Conglomerate,Mechanical Engineer
CAND_0058372,stratified,Top 25%,8+ years,Search_IR,set_2,reserve,unlabeled,,Software,Accountant
CAND_0076654,stratified,Bottom 25%,8+ years,NLP_LLM,set_2,reserve,unlabeled,,IT Services,Accountant
CAND_0046309,stratified,Middle 50%,8+ years,Search_IR,set_2,reserve,unlabeled,,Fintech,Java Developer
CAND_0041028,stratified,Middle 50%,0-3 years,Backend,set_2,reserve,unlabeled,,IT Services,Java Developer
CAND_0043413,stratified,Top 25%,0-3 years,Non_Technical,set_2,reserve,unlabeled,,IT Services,HR Manager
CAND_0047065,elite,,,Search_IR,set_2,reserve,unlabeled,,IT Services,HR Manager
CAND_0031544,stratified,Middle 50%,0-3 years,NLP_LLM,set_2,reserve,unlabeled,,IT Services,Accountant
CAND_0038634,stratified,Bottom 25%,5-8 years,Search_IR,set_2,reserve,unlabeled,,Consulting,.NET Developer
CAND_0034768,stratified,Middle 50%,0-3 years,NLP_LLM,set_2,reserve,unlabeled,,Paper Products,Civil Engineer
CAND_0079869,stratified,Bottom 25%,8+ years,Analytics,set_2,reserve,unlabeled,,IT Services,Content Writer
CAND_0065003,stratified,Middle 50%,0-3 years,Non_Technical,set_2,reserve,unlabeled,,Manufacturing,Accountant
CAND_0071449,stratified,Middle 50%,0-3 years,Non_Technical,set_2,reserve,unlabeled,,Software,Civil Engineer
CAND_0072692,elite,,,Search_IR,set_2,reserve,unlabeled,,Manufacturing,HR Manager
CAND_0023270,stratified,Middle 50%,0-3 years,Search_IR,set_2,reserve,unlabeled,,Paper Products,Civil Engineer
CAND_0057073,stratified,Middle 50%,5-8 years,Analytics,set_2,reserve,unlabeled,,Software,Sales Executive
CAND_0039417,stratified,Bottom 25%,8+ years,Search_IR,set_2,reserve,unlabeled,,Software,Project Manager
CAND_0014653,elite,,,Search_IR,set_2,reserve,unlabeled,,Manufacturing,HR Manager
